state,municipality,vehicle_type,vehicle_species,axles,vehicle_count
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO,CARGA,0,116
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO,CARGA,2,39
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO,CARGA,3,33
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO,CARGA,4,4
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO TRATOR,TRACAO,0,4
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO TRATOR,TRACAO,2,1
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHAO TRATOR,TRACAO,3,7
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHONETE,CARGA,0,152
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHONETE,CARGA,2,163
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHONETE,ESPECIAL,0,63
RIO GRANDE DO SUL,PINHAL GRANDE,CAMINHONETE,ESPECIAL,2,161
RIO GRANDE DO SUL,PINHAL GRANDE,CAMIONETA,CARGA,0,11
RIO GRANDE DO SUL,PINHAL GRANDE,CAMIONETA,MISTO,0,41
RIO GRANDE DO SUL,PINHAL GRANDE,CAMIONETA,MISTO,2,49
RIO GRANDE DO SUL,PINHAL GRANDE,MICROONIBUS,PASSAGEIRO,0,8
RIO GRANDE DO SUL,PINHAL GRANDE,MICROONIBUS,PASSAGEIRO,2,5
RIO GRANDE DO SUL,PINHAL GRANDE,MOTOCICLETA,CARGA,0,2
RIO GRANDE DO SUL,PINHAL GRANDE,MOTOCICLETA,CARGA,2,3
RIO GRANDE DO SUL,PINHAL GRANDE,MOTOCICLETA,PASSAGEIRO,0,319
RIO GRANDE DO SUL,PINHAL GRANDE,MOTOCICLETA,PASSAGEIRO,2,137
RIO GRANDE DO SUL,PINHAL GRANDE,MOTONETA,PASSAGEIRO,0,14
RIO GRANDE DO SUL,PINHAL GRANDE,MOTONETA,PASSAGEIRO,2,3
RIO GRANDE DO SUL,PINHAL GRANDE,MOTOR-CASA,ESPECIAL,2,2
RIO GRANDE DO SUL,PINHAL GRANDE,ONIBUS,ESPECIAL,0,2
RIO GRANDE DO SUL,PINHAL GRANDE,ONIBUS,PASSAGEIRO,0,20
RIO GRANDE DO SUL,PINHAL GRANDE,ONIBUS,PASSAGEIRO,2,11
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,CARGA,0,32
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,CARGA,1,27
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,CARGA,2,13
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,ESPECIAL,0,1
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,ESPECIAL,1,2
RIO GRANDE DO SUL,PINHAL GRANDE,REBOQUE,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHAL GRANDE,SEMI-REBOQUE,CARGA,0,6
RIO GRANDE DO SUL,PINHAL GRANDE,SEMI-REBOQUE,CARGA,2,7
RIO GRANDE DO SUL,PINHAL GRANDE,SEMI-REBOQUE,CARGA,3,6
RIO GRANDE DO SUL,PINHAL GRANDE,SEMI-REBOQUE,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHAL GRANDE,Sem Informação,Sem Informação,0,8
RIO GRANDE DO SUL,PINHAL GRANDE,TRATOR DE RODAS,TRACAO,0,6
RIO GRANDE DO SUL,PINHAL GRANDE,TRATOR DE RODAS,TRACAO,2,3
RIO GRANDE DO SUL,PINHAL GRANDE,TRICICLO,CARGA,0,2
RIO GRANDE DO SUL,PINHAL GRANDE,UTILITARIO,MISTO,0,5
RIO GRANDE DO SUL,PINHAL GRANDE,UTILITARIO,MISTO,2,15
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,AUTOMOVEL,PASSAGEIRO,0,672
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,AUTOMOVEL,PASSAGEIRO,2,705
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO,CARGA,0,45
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO,CARGA,2,25
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO,CARGA,3,28
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO,CARGA,4,2
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO TRATOR,TRACAO,0,7
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHAO TRATOR,TRACAO,3,16
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHONETE,CARGA,0,63
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHONETE,CARGA,1,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHONETE,CARGA,2,100
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHONETE,ESPECIAL,0,43
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMINHONETE,ESPECIAL,2,95
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMIONETA,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMIONETA,MISTO,0,26
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,CAMIONETA,MISTO,2,55
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MICROONIBUS,PASSAGEIRO,0,6
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MICROONIBUS,PASSAGEIRO,2,8
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,CARGA,0,3
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,CARGA,2,2
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,CORRIDA,2,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,PASSAGEIRO,0,614
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,PASSAGEIRO,1,18
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTOCICLETA,PASSAGEIRO,2,398
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTONETA,PASSAGEIRO,0,47
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTONETA,PASSAGEIRO,1,3
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,MOTONETA,PASSAGEIRO,2,41
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,ONIBUS,ESPECIAL,2,2
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,ONIBUS,PASSAGEIRO,0,13
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,ONIBUS,PASSAGEIRO,2,12
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,REBOQUE,CARGA,0,14
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,REBOQUE,CARGA,1,21
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,REBOQUE,CARGA,2,6
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,REBOQUE,ESPECIAL,1,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,REBOQUE,ESPECIAL,2,3
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,SEMI-REBOQUE,CARGA,0,7
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,SEMI-REBOQUE,CARGA,2,2
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,SEMI-REBOQUE,CARGA,3,7
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,SEMI-REBOQUE,CARGA,4,9
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,TRICICLO,CARGA,0,1
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,UTILITARIO,MISTO,0,7
RIO GRANDE DO SUL,PINHEIRINHO DO VALE,UTILITARIO,MISTO,2,21
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,COLECAO,0,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,COLECAO,2,10
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,ESPECIAL,0,4
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,MISTO,0,42
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,MISTO,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,PASSAGEIRO,0,3114
RIO GRANDE DO SUL,PINHEIRO MACHADO,AUTOMOVEL,PASSAGEIRO,2,2105
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,CARGA,0,117
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,CARGA,2,52
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,CARGA,3,41
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,CARGA,4,3
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,COLECAO,0,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,ESPECIAL,0,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,ESPECIAL,2,4
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO,ESPECIAL,3,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO TRATOR,TRACAO,0,35
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO TRATOR,TRACAO,2,9
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHAO TRATOR,TRACAO,3,54
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHONETE,CARGA,0,322
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHONETE,CARGA,2,268
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHONETE,COLECAO,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHONETE,ESPECIAL,0,143
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMINHONETE,ESPECIAL,2,288
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMIONETA,CARGA,0,52
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMIONETA,CARGA,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMIONETA,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMIONETA,MISTO,0,89
RIO GRANDE DO SUL,PINHEIRO MACHADO,CAMIONETA,MISTO,2,125
RIO GRANDE DO SUL,PINHEIRO MACHADO,CICLOMOTOR,PASSAGEIRO,0,6
RIO GRANDE DO SUL,PINHEIRO MACHADO,CICLOMOTOR,PASSAGEIRO,2,2
RIO GRANDE DO SUL,PINHEIRO MACHADO,MICROONIBUS,PASSAGEIRO,0,7
RIO GRANDE DO SUL,PINHEIRO MACHADO,MICROONIBUS,PASSAGEIRO,2,15
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOCICLETA,CARGA,0,4
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOCICLETA,CARGA,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOCICLETA,PASSAGEIRO,0,840
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOCICLETA,PASSAGEIRO,2,367
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTONETA,PASSAGEIRO,0,26
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTONETA,PASSAGEIRO,2,17
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOR-CASA,ESPECIAL,0,2
RIO GRANDE DO SUL,PINHEIRO MACHADO,MOTOR-CASA,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,ONIBUS,ESPECIAL,3,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,ONIBUS,PASSAGEIRO,0,48
RIO GRANDE DO SUL,PINHEIRO MACHADO,ONIBUS,PASSAGEIRO,2,22
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,CARGA,0,223
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,CARGA,1,111
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,CARGA,2,35
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,ESPECIAL,0,8
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,ESPECIAL,1,11
RIO GRANDE DO SUL,PINHEIRO MACHADO,REBOQUE,ESPECIAL,2,7
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,CARGA,0,39
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,CARGA,1,3
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,CARGA,2,29
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,CARGA,3,40
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,CARGA,4,20
RIO GRANDE DO SUL,PINHEIRO MACHADO,SEMI-REBOQUE,ESPECIAL,2,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,Sem Informação,Sem Informação,0,17
RIO GRANDE DO SUL,PINHEIRO MACHADO,TRATOR DE RODAS,TRACAO,0,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,TRATOR DE RODAS,TRACAO,2,2
RIO GRANDE DO SUL,PINHEIRO MACHADO,TRICICLO,CARGA,0,1
RIO GRANDE DO SUL,PINHEIRO MACHADO,TRICICLO,PASSAGEIRO,0,2
RIO GRANDE DO SUL,PINHEIRO MACHADO,UTILITARIO,MISTO,0,15
RIO GRANDE DO SUL,PINHEIRO MACHADO,UTILITARIO,MISTO,2,22
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,COLECAO,0,2
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,COLECAO,2,3
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,MISTO,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,MISTO,2,1
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,PASSAGEIRO,0,386
RIO GRANDE DO SUL,PINTO BANDEIRA,AUTOMOVEL,PASSAGEIRO,2,486
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,CARGA,0,142
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,CARGA,2,61
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,CARGA,3,30
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,CARGA,4,4
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,ESPECIAL,0,2
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO,ESPECIAL,2,14
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO TRATOR,TRACAO,0,2
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO TRATOR,TRACAO,2,1
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHAO TRATOR,TRACAO,3,5
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHONETE,CARGA,0,57
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHONETE,CARGA,2,65
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHONETE,COLECAO,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHONETE,ESPECIAL,0,65
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMINHONETE,ESPECIAL,2,121
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMIONETA,CARGA,0,2
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMIONETA,MISTO,0,42
RIO GRANDE DO SUL,PINTO BANDEIRA,CAMIONETA,MISTO,2,58
RIO GRANDE DO SUL,PINTO BANDEIRA,CICLOMOTOR,PASSAGEIRO,2,2
RIO GRANDE DO SUL,PINTO BANDEIRA,MICROONIBUS,PASSAGEIRO,0,9
RIO GRANDE DO SUL,PINTO BANDEIRA,MICROONIBUS,PASSAGEIRO,2,7
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOCICLETA,CARGA,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOCICLETA,COLECAO,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOCICLETA,CORRIDA,0,2
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOCICLETA,PASSAGEIRO,0,58
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOCICLETA,PASSAGEIRO,2,93
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTONETA,PASSAGEIRO,0,13
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTONETA,PASSAGEIRO,2,31
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOR-CASA,ESPECIAL,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,MOTOR-CASA,ESPECIAL,2,1
RIO GRANDE DO SUL,PINTO BANDEIRA,ONIBUS,PASSAGEIRO,0,5
RIO GRANDE DO SUL,PINTO BANDEIRA,ONIBUS,PASSAGEIRO,2,2
RIO GRANDE DO SUL,PINTO BANDEIRA,REBOQUE,CARGA,0,43
RIO GRANDE DO SUL,PINTO BANDEIRA,REBOQUE,CARGA,1,30
RIO GRANDE DO SUL,PINTO BANDEIRA,REBOQUE,CARGA,2,4
RIO GRANDE DO SUL,PINTO BANDEIRA,REBOQUE,ESPECIAL,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,REBOQUE,ESPECIAL,2,4
RIO GRANDE DO SUL,PINTO BANDEIRA,SEMI-REBOQUE,CARGA,0,3
RIO GRANDE DO SUL,PINTO BANDEIRA,SEMI-REBOQUE,CARGA,3,5
RIO GRANDE DO SUL,PINTO BANDEIRA,SEMI-REBOQUE,CARGA,4,1
RIO GRANDE DO SUL,PINTO BANDEIRA,Sem Informação,Sem Informação,0,1
RIO GRANDE DO SUL,PINTO BANDEIRA,TRATOR DE RODAS,TRACAO,0,6
RIO GRANDE DO SUL,PINTO BANDEIRA,TRATOR DE RODAS,TRACAO,2,1
RIO GRANDE DO SUL,PINTO BANDEIRA,UTILITARIO,MISTO,0,9
RIO GRANDE DO SUL,PINTO BANDEIRA,UTILITARIO,MISTO,2,39
RIO GRANDE DO SUL,PIRAPO,AUTOMOVEL,MISTO,0,2
RIO GRANDE DO SUL,PIRAPO,AUTOMOVEL,PASSAGEIRO,0,494
RIO GRANDE DO SUL,PIRAPO,AUTOMOVEL,PASSAGEIRO,2,363
RIO GRANDE DO SUL,PIRAPO,CAMINHAO,CARGA,0,51
RIO GRANDE DO SUL,PIRAPO,CAMINHAO,CARGA,2,14
RIO GRANDE DO SUL,PIRAPO,CAMINHAO,CARGA,3,7
RIO GRANDE DO SUL,PIRAPO,CAMINHAO,ESPECIAL,2,1
RIO GRANDE DO SUL,PIRAPO,CAMINHAO TRATOR,TRACAO,0,3
RIO GRANDE DO SUL,PIRAPO,CAMINHAO TRATOR,TRACAO,2,3
RIO GRANDE DO SUL,PIRAPO,CAMINHAO TRATOR,TRACAO,3,4
RIO GRANDE DO SUL,PIRAPO,CAMINHONETE,CARGA,0,57
RIO GRANDE DO SUL,PIRAPO,CAMINHONETE,CARGA,2,47
RIO GRANDE DO SUL,PIRAPO,CAMINHONETE,ESPECIAL,0,48
RIO GRANDE DO SUL,PIRAPO,CAMINHONETE,ESPECIAL,2,62
RIO GRANDE DO SUL,PIRAPO,CAMINHONETE,MISTO,0,1
RIO GRANDE DO SUL,PIRAPO,CAMIONETA,CARGA,0,12
RIO GRANDE DO SUL,PIRAPO,CAMIONETA,MISTO,0,15
RIO GRANDE DO SUL,PIRAPO,CAMIONETA,MISTO,2,18
RIO GRANDE DO SUL,PIRAPO,CICLOMOTOR,PASSAGEIRO,0,1
RIO GRANDE DO SUL,PIRAPO,CICLOMOTOR,PASSAGEIRO,2,2
RIO GRANDE DO SUL,PIRAPO,MICROONIBUS,ESPECIAL,2,1
RIO GRANDE DO SUL,PIRAPO,MICROONIBUS,PASSAGEIRO,0,6
RIO GRANDE DO SUL,PIRAPO,MICROONIBUS,PASSAGEIRO,2,5
RIO GRANDE DO SUL,PIRAPO,MOTOCICLETA,CARGA,0,2
RIO GRANDE DO SUL,PIRAPO,MOTOCICLETA,CARGA,2,1
RIO GRANDE DO SUL,PIRAPO,MOTOCICLETA,PASSAGEIRO,0,316
RIO GRANDE DO SUL,PIRAPO,MOTOCICLETA,PASSAGEIRO,2,127
RIO GRANDE DO SUL,PIRAPO,MOTONETA,PASSAGEIRO,0,6
RIO GRANDE DO SUL,PIRAPO,MOTONETA,PASSAGEIRO,2,11
RIO GRANDE DO SUL,PIRAPO,MOTOR-CASA,ESPECIAL,0,1
RIO GRANDE DO SUL,PIRAPO,MOTOR-CASA,ESPECIAL,2,1
RIO GRANDE DO SUL,PIRAPO,ONIBUS,PASSAGEIRO,0,8
RIO GRANDE DO SUL,PIRAPO,ONIBUS,PASSAGEIRO,2,5
RIO GRANDE DO SUL,PIRAPO,REBOQUE,CARGA,0,18
RIO GRANDE DO SUL,PIRAPO,REBOQUE,CARGA,1,12
RIO GRANDE DO SUL,PIRAPO,REBOQUE,CARGA,2,6
RIO GRANDE DO SUL,PIRAPO,SEMI-REBOQUE,CARGA,0,4
RIO GRANDE DO SUL,PIRAPO,SEMI-REBOQUE,CARGA,2,4
RIO GRANDE DO SUL,PIRAPO,SEMI-REBOQUE,CARGA,3,4
RIO GRANDE DO SUL,PIRAPO,Sem Informação,Sem Informação,0,4
RIO GRANDE DO SUL,PIRAPO,UTILITARIO,MISTO,0,1
RIO GRANDE DO SUL,PIRAPO,UTILITARIO,MISTO,2,3
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,COLECAO,2,5
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,ESPECIAL,0,1
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,MISTO,0,210
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,PASSAGEIRO,0,3964
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,PASSAGEIRO,2,3035
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,PASSAGEIRO,3,1
RIO GRANDE DO SUL,PIRATINI,AUTOMOVEL,PASSAGEIRO,5,1
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,CARGA,0,221
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,CARGA,2,94
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,CARGA,3,76
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,CARGA,4,7
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,ESPECIAL,0,4
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,ESPECIAL,2,4
RIO GRANDE DO SUL,PIRATINI,CAMINHAO,ESPECIAL,3,2
RIO GRANDE DO SUL,PIRATINI,CAMINHAO TRATOR,TRACAO,0,21
RIO GRANDE DO SUL,PIRATINI,CAMINHAO TRATOR,TRACAO,2,7
RIO GRANDE DO SUL,PIRATINI,CAMINHAO TRATOR,TRACAO,3,55
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,CARGA,0,297
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,CARGA,2,349
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,CARGA,3,1
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,COLECAO,2,1
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,ESPECIAL,0,205
RIO GRANDE DO SUL,PIRATINI,CAMINHONETE,ESPECIAL,2,480
RIO GRANDE DO SUL,PIRATINI,CAMIONETA,CARGA,0,68
RIO GRANDE DO SUL,PIRATINI,CAMIONETA,CARGA,2,2
RIO GRANDE DO SUL,PIRATINI,CAMIONETA,ESPECIAL,2,1
RIO GRANDE DO SUL,PIRATINI,CAMIONETA,MISTO,0,121
RIO GRANDE DO SUL,PIRATINI,CAMIONETA,MISTO,2,229
RIO GRANDE DO SUL,PIRATINI,CICLOMOTOR,PASSAGEIRO,0,4
RIO GRANDE DO SUL,PIRATINI,CICLOMOTOR,PASSAGEIRO,2,2
RIO GRANDE DO SUL,PIRATINI,MICROONIBUS,ESPECIAL,2,1
RIO GRANDE DO SUL,PIRATINI,MICROONIBUS,PASSAGEIRO,0,24
RIO GRANDE DO SUL,PIRATINI,MICROONIBUS,PASSAGEIRO,2,48
RIO GRANDE DO SUL,PIRATINI,MOTOCICLETA,CARGA,0,8
RIO GRANDE DO SUL,PIRATINI,MOTOCICLETA,CARGA,2,6
RIO GRANDE DO SUL,PIRATINI,MOTOCICLETA,PASSAGEIRO,0,1784
RIO GRANDE DO SUL,PIRATINI,MOTOCICLETA,PASSAGEIRO,2,753
RIO GRANDE DO SUL,PIRATINI,MOTONETA,PASSAGEIRO,0,56
RIO GRANDE DO SUL,PIRATINI,MOTONETA,PASSAGEIRO,2,46
RIO GRANDE DO SUL,PIRATINI,MOTOR-CASA,ESPECIAL,2,2
RIO GRANDE DO SUL,PIRATINI,MOTOR-CASA,ESPECIAL,3,2
RIO GRANDE DO SUL,PIRATINI,ONIBUS,ESPECIAL,0,1
RIO GRANDE DO SUL,PIRATINI,ONIBUS,PASSAGEIRO,0,111
RIO GRANDE DO SUL,PIRATINI,ONIBUS,PASSAGEIRO,2,69
RIO GRANDE DO SUL,PIRATINI,REBOQUE,CARGA,0,174
RIO GRANDE DO SUL,PIRATINI,REBOQUE,CARGA,1,97
RIO GRANDE DO SUL,PIRATINI,REBOQUE,CARGA,2,48
RIO GRANDE DO SUL,PIRATINI,REBOQUE,CARGA,3,1
RIO GRANDE DO SUL,PIRATINI,REBOQUE,CARGA,4,1
RIO GRANDE DO SUL,PIRATINI,REBOQUE,ESPECIAL,0,4
RIO GRANDE DO SUL,PIRATINI,REBOQUE,ESPECIAL,1,3
RIO GRANDE DO SUL,PIRATINI,REBOQUE,ESPECIAL,2,5
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,CARGA,0,42
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,CARGA,1,2
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,CARGA,2,46
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,CARGA,3,29
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,CARGA,4,21
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,ESPECIAL,0,3
RIO GRANDE DO SUL,PIRATINI,SEMI-REBOQUE,ESPECIAL,2,5
RIO GRANDE DO SUL,PIRATINI,Sem Informação,Sem Informação,0,19
RIO GRANDE DO SUL,PIRATINI,TRATOR DE RODAS,TRACAO,0,5
RIO GRANDE DO SUL,PIRATINI,TRATOR DE RODAS,TRACAO,2,2
RIO GRANDE DO SUL,PIRATINI,TRICICLO,CARGA,2,2
RIO GRANDE DO SUL,PIRATINI,UTILITARIO,MISTO,0,17
RIO GRANDE DO SUL,PIRATINI,UTILITARIO,MISTO,2,53
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,COLECAO,0,1
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,COLECAO,2,12
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,ESPECIAL,0,1
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,MISTO,0,14
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,PASSAGEIRO,0,2449
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,PASSAGEIRO,1,1
RIO GRANDE DO SUL,PLANALTO,AUTOMOVEL,PASSAGEIRO,2,2021
RIO GRANDE DO SUL,PLANALTO,CAMINHAO,CARGA,0,171
