state,municipality,vehicle_type,vehicle_species,axles,vehicle_count,vehicle_class
SAO PAULO,PANORAMA,TRATOR DE RODAS,TRACAO,0,2,PESADO
SAO PAULO,PANORAMA,TRATOR DE RODAS,TRACAO,3,2,PESADO
SAO PAULO,PANORAMA,TRATOR DE RODAS,TRACAO,4,4,PESADO
SAO PAULO,PANORAMA,TRICICLO,CARGA,0,3,MOTO
SAO PAULO,PANORAMA,TRICICLO,PASSAGEIRO,0,3,MOTO
SAO PAULO,PANORAMA,UTILITARIO,MISTO,0,79,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,CARGA,0,1,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,COLECAO,0,5,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,ESPECIAL,0,2,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,ESPECIAL,2,2,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,MISTO,0,177,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,MISTO,2,9,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,PASSAGEIRO,0,17571,CARRO
SAO PAULO,PARAGUACU PAULISTA,AUTOMOVEL,PASSAGEIRO,2,49,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,CARGA,0,396,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,CARGA,2,62,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,CARGA,3,451,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,CARGA,4,17,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,ESPECIAL,0,23,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,ESPECIAL,3,2,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,MISTO,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO,MISTO,2,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,CARGA,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,CARGA,3,3,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,TRACAO,0,42,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,TRACAO,2,12,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,TRACAO,3,381,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHAO TRATOR,TRACAO,4,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,CAMINHONETE,CARGA,0,1265,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMINHONETE,CARGA,2,26,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMINHONETE,ESPECIAL,0,907,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMINHONETE,ESPECIAL,2,3,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,CARGA,0,139,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,CARGA,2,25,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,MISTO,0,923,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,MISTO,2,22,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,MISTO,19,1,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,PASSAGEIRO,0,30,CARRO
SAO PAULO,PARAGUACU PAULISTA,CAMIONETA,Sem Informação,0,1,CARRO
SAO PAULO,PARAGUACU PAULISTA,CICLOMOTOR,PASSAGEIRO,0,81,MOTO
SAO PAULO,PARAGUACU PAULISTA,CICLOMOTOR,PASSAGEIRO,2,7,MOTO
SAO PAULO,PARAGUACU PAULISTA,MICROONIBUS,PASSAGEIRO,0,177,PESADO
SAO PAULO,PARAGUACU PAULISTA,MICROONIBUS,PASSAGEIRO,2,8,PESADO
SAO PAULO,PARAGUACU PAULISTA,MOTOCICLETA,CARGA,0,65,MOTO
SAO PAULO,PARAGUACU PAULISTA,MOTOCICLETA,COLECAO,0,3,MOTO
SAO PAULO,PARAGUACU PAULISTA,MOTOCICLETA,PASSAGEIRO,0,6807,MOTO
SAO PAULO,PARAGUACU PAULISTA,MOTOCICLETA,PASSAGEIRO,2,3,MOTO
SAO PAULO,PARAGUACU PAULISTA,MOTONETA,PASSAGEIRO,0,2939,MOTO
SAO PAULO,PARAGUACU PAULISTA,MOTONETA,PASSAGEIRO,2,8,MOTO
SAO PAULO,PARAGUACU PAULISTA,ONIBUS,ESPECIAL,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,ONIBUS,PASSAGEIRO,0,273,PESADO
SAO PAULO,PARAGUACU PAULISTA,ONIBUS,PASSAGEIRO,2,3,PESADO
SAO PAULO,PARAGUACU PAULISTA,ONIBUS,PASSAGEIRO,3,14,PESADO
SAO PAULO,PARAGUACU PAULISTA,ONIBUS,PASSAGEIRO,4,2,PESADO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,CARGA,0,1140,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,CARGA,1,72,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,CARGA,2,95,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,CARGA,3,6,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,CARGA,4,297,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,ESPECIAL,0,121,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,CARGA,0,614,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,CARGA,1,6,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,CARGA,2,32,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,CARGA,3,168,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,CARGA,4,39,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SEMI-REBOQUE,ESPECIAL,0,2,IMPLEMENTO
SAO PAULO,PARAGUACU PAULISTA,SIDE-CAR,CARGA,0,2,MOTO
SAO PAULO,PARAGUACU PAULISTA,SIDE-CAR,CARGA,1,1,MOTO
SAO PAULO,PARAGUACU PAULISTA,Sem Informação,Sem Informação,0,43,NAO_CLASSIFICADO
SAO PAULO,PARAGUACU PAULISTA,TRATOR DE RODAS,TRACAO,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,TRATOR MISTO,PASSAGEIRO,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,TRATOR MISTO,TRACAO,0,1,PESADO
SAO PAULO,PARAGUACU PAULISTA,TRICICLO,CARGA,0,6,MOTO
SAO PAULO,PARAGUACU PAULISTA,TRICICLO,PASSAGEIRO,0,8,MOTO
SAO PAULO,PARAGUACU PAULISTA,UTILITARIO,MISTO,0,157,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,CARGA,2,1,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,COLECAO,0,8,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,MISTO,0,46,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,MISTO,2,3,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,PASSAGEIRO,0,7626,CARRO
SAO PAULO,PARAIBUNA,AUTOMOVEL,PASSAGEIRO,2,10,CARRO
SAO PAULO,PARAIBUNA,CAMINHAO,CARGA,0,206,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,CARGA,2,35,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,CARGA,3,47,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,CARGA,4,8,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,ESPECIAL,0,12,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,ESPECIAL,2,1,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO,ESPECIAL,3,1,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO TRATOR,TRACAO,0,13,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO TRATOR,TRACAO,2,3,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO TRATOR,TRACAO,3,9,PESADO
SAO PAULO,PARAIBUNA,CAMINHAO TRATOR,TRACAO,4,1,PESADO
SAO PAULO,PARAIBUNA,CAMINHONETE,CARGA,0,787,CARRO
SAO PAULO,PARAIBUNA,CAMINHONETE,CARGA,2,9,CARRO
SAO PAULO,PARAIBUNA,CAMINHONETE,COLECAO,2,1,CARRO
SAO PAULO,PARAIBUNA,CAMINHONETE,ESPECIAL,0,354,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,CARGA,0,93,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,CARGA,2,13,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,ESPECIAL,0,1,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,MISTO,0,433,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,MISTO,2,4,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,PASSAGEIRO,0,6,CARRO
SAO PAULO,PARAIBUNA,CAMIONETA,Sem Informação,0,1,CARRO
SAO PAULO,PARAIBUNA,CICLOMOTOR,PASSAGEIRO,0,7,MOTO
SAO PAULO,PARAIBUNA,MICROONIBUS,PASSAGEIRO,0,139,PESADO
SAO PAULO,PARAIBUNA,MICROONIBUS,PASSAGEIRO,2,4,PESADO
SAO PAULO,PARAIBUNA,MOTOCICLETA,CARGA,0,18,MOTO
SAO PAULO,PARAIBUNA,MOTOCICLETA,PASSAGEIRO,0,2751,MOTO
SAO PAULO,PARAIBUNA,MOTOCICLETA,PASSAGEIRO,2,2,MOTO
SAO PAULO,PARAIBUNA,MOTONETA,PASSAGEIRO,0,153,MOTO
SAO PAULO,PARAIBUNA,MOTOR-CASA,ESPECIAL,0,2,PESADO
SAO PAULO,PARAIBUNA,ONIBUS,PASSAGEIRO,0,118,PESADO
SAO PAULO,PARAIBUNA,ONIBUS,PASSAGEIRO,2,3,PESADO
SAO PAULO,PARAIBUNA,REBOQUE,CARGA,0,265,IMPLEMENTO
SAO PAULO,PARAIBUNA,REBOQUE,CARGA,1,21,IMPLEMENTO
SAO PAULO,PARAIBUNA,REBOQUE,CARGA,2,3,IMPLEMENTO
SAO PAULO,PARAIBUNA,REBOQUE,ESPECIAL,0,4,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,CARGA,0,7,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,CARGA,1,3,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,CARGA,3,16,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,CARGA,4,1,IMPLEMENTO
SAO PAULO,PARAIBUNA,SEMI-REBOQUE,ESPECIAL,0,1,IMPLEMENTO
SAO PAULO,PARAIBUNA,SIDE-CAR,CARGA,0,2,MOTO
SAO PAULO,PARAIBUNA,Sem Informação,Sem Informação,0,18,NAO_CLASSIFICADO
SAO PAULO,PARAIBUNA,TRATOR MISTO,PASSAGEIRO,0,1,PESADO
SAO PAULO,PARAIBUNA,TRICICLO,CARGA,0,1,MOTO
SAO PAULO,PARAIBUNA,TRICICLO,PASSAGEIRO,0,1,MOTO
SAO PAULO,PARAIBUNA,UTILITARIO,MISTO,0,123,CARRO
SAO PAULO,PARAIBUNA,UTILITARIO,MISTO,2,2,CARRO
SAO PAULO,PARAISO,AUTOMOVEL,COLECAO,0,2,CARRO
SAO PAULO,PARAISO,AUTOMOVEL,ESPECIAL,0,1,CARRO
SAO PAULO,PARAISO,AUTOMOVEL,MISTO,0,18,CARRO
SAO PAULO,PARAISO,AUTOMOVEL,PASSAGEIRO,0,2678,CARRO
SAO PAULO,PARAISO,AUTOMOVEL,PASSAGEIRO,2,12,CARRO
SAO PAULO,PARAISO,CAMINHAO,CARGA,0,91,PESADO
SAO PAULO,PARAISO,CAMINHAO,CARGA,2,15,PESADO
SAO PAULO,PARAISO,CAMINHAO,CARGA,3,87,PESADO
SAO PAULO,PARAISO,CAMINHAO,CARGA,4,4,PESADO
SAO PAULO,PARAISO,CAMINHAO,ESPECIAL,0,3,PESADO
SAO PAULO,PARAISO,CAMINHAO,ESPECIAL,3,2,PESADO
SAO PAULO,PARAISO,CAMINHAO TRATOR,TRACAO,0,3,PESADO
SAO PAULO,PARAISO,CAMINHAO TRATOR,TRACAO,2,1,PESADO
SAO PAULO,PARAISO,CAMINHAO TRATOR,TRACAO,3,86,PESADO
SAO PAULO,PARAISO,CAMINHONETE,CARGA,0,318,CARRO
SAO PAULO,PARAISO,CAMINHONETE,CARGA,2,19,CARRO
SAO PAULO,PARAISO,CAMINHONETE,ESPECIAL,0,213,CARRO
SAO PAULO,PARAISO,CAMINHONETE,ESPECIAL,2,1,CARRO
SAO PAULO,PARAISO,CAMIONETA,CARGA,0,20,CARRO
SAO PAULO,PARAISO,CAMIONETA,CARGA,2,2,CARRO
SAO PAULO,PARAISO,CAMIONETA,MISTO,0,122,CARRO
SAO PAULO,PARAISO,CAMIONETA,MISTO,2,1,CARRO
SAO PAULO,PARAISO,CICLOMOTOR,PASSAGEIRO,0,6,MOTO
SAO PAULO,PARAISO,MICROONIBUS,PASSAGEIRO,0,16,PESADO
SAO PAULO,PARAISO,MOTOCICLETA,CARGA,0,4,MOTO
SAO PAULO,PARAISO,MOTOCICLETA,PASSAGEIRO,0,543,MOTO
SAO PAULO,PARAISO,MOTONETA,PASSAGEIRO,0,93,MOTO
SAO PAULO,PARAISO,ONIBUS,PASSAGEIRO,0,116,PESADO
SAO PAULO,PARAISO,ONIBUS,PASSAGEIRO,2,2,PESADO
SAO PAULO,PARAISO,REBOQUE,CARGA,0,297,IMPLEMENTO
SAO PAULO,PARAISO,REBOQUE,CARGA,1,11,IMPLEMENTO
SAO PAULO,PARAISO,REBOQUE,CARGA,2,5,IMPLEMENTO
SAO PAULO,PARAISO,REBOQUE,CARGA,4,90,IMPLEMENTO
SAO PAULO,PARAISO,REBOQUE,ESPECIAL,0,74,IMPLEMENTO
SAO PAULO,PARAISO,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
SAO PAULO,PARAISO,SEMI-REBOQUE,CARGA,0,141,IMPLEMENTO
SAO PAULO,PARAISO,SEMI-REBOQUE,CARGA,3,40,IMPLEMENTO
SAO PAULO,PARAISO,Sem Informação,Sem Informação,0,4,NAO_CLASSIFICADO
SAO PAULO,PARAISO,UTILITARIO,MISTO,0,35,CARRO
SAO PAULO,PARANAPANEMA,AUTOMOVEL,COLECAO,0,22,CARRO
SAO PAULO,PARANAPANEMA,AUTOMOVEL,MISTO,0,58,CARRO
SAO PAULO,PARANAPANEMA,AUTOMOVEL,MISTO,2,5,CARRO
SAO PAULO,PARANAPANEMA,AUTOMOVEL,PASSAGEIRO,0,7606,CARRO
SAO PAULO,PARANAPANEMA,AUTOMOVEL,PASSAGEIRO,2,20,CARRO
SAO PAULO,PARANAPANEMA,CAMINHAO,CARGA,0,325,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,CARGA,2,46,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,CARGA,3,370,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,CARGA,4,23,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,ESPECIAL,0,17,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,ESPECIAL,2,1,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO,ESPECIAL,3,3,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO TRATOR,TRACAO,0,37,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO TRATOR,TRACAO,2,6,PESADO
SAO PAULO,PARANAPANEMA,CAMINHAO TRATOR,TRACAO,3,165,PESADO
SAO PAULO,PARANAPANEMA,CAMINHONETE,CARGA,0,867,CARRO
SAO PAULO,PARANAPANEMA,CAMINHONETE,CARGA,1,1,CARRO
SAO PAULO,PARANAPANEMA,CAMINHONETE,CARGA,2,15,CARRO
SAO PAULO,PARANAPANEMA,CAMINHONETE,COLECAO,0,1,CARRO
SAO PAULO,PARANAPANEMA,CAMINHONETE,ESPECIAL,0,794,CARRO
SAO PAULO,PARANAPANEMA,CAMINHONETE,ESPECIAL,2,2,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,CARGA,0,57,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,CARGA,1,1,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,CARGA,2,8,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,CORRIDA,0,1,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,ESPECIAL,2,1,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,MISTO,0,478,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,MISTO,2,4,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,PASSAGEIRO,0,9,CARRO
SAO PAULO,PARANAPANEMA,CAMIONETA,Sem Informação,0,1,CARRO
SAO PAULO,PARANAPANEMA,CICLOMOTOR,PASSAGEIRO,0,8,MOTO
SAO PAULO,PARANAPANEMA,MICROONIBUS,PASSAGEIRO,0,54,PESADO
SAO PAULO,PARANAPANEMA,MICROONIBUS,PASSAGEIRO,2,4,PESADO
SAO PAULO,PARANAPANEMA,MOTOCICLETA,CARGA,0,4,MOTO
SAO PAULO,PARANAPANEMA,MOTOCICLETA,COLECAO,0,1,MOTO
SAO PAULO,PARANAPANEMA,MOTOCICLETA,PASSAGEIRO,0,1866,MOTO
SAO PAULO,PARANAPANEMA,MOTOCICLETA,PASSAGEIRO,2,3,MOTO
SAO PAULO,PARANAPANEMA,MOTONETA,PASSAGEIRO,0,407,MOTO
SAO PAULO,PARANAPANEMA,MOTOR-CASA,COLECAO,0,1,PESADO
SAO PAULO,PARANAPANEMA,MOTOR-CASA,ESPECIAL,0,2,PESADO
SAO PAULO,PARANAPANEMA,ONIBUS,PASSAGEIRO,0,125,PESADO
SAO PAULO,PARANAPANEMA,ONIBUS,PASSAGEIRO,2,3,PESADO
SAO PAULO,PARANAPANEMA,REBOQUE,CARGA,0,638,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,CARGA,1,51,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,CARGA,2,2,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,CARGA,3,9,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,CARGA,4,1,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,ESPECIAL,0,57,IMPLEMENTO
SAO PAULO,PARANAPANEMA,REBOQUE,ESPECIAL,1,1,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,CARGA,0,154,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,CARGA,1,1,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,CARGA,2,3,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,CARGA,3,96,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,CARGA,4,22,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SEMI-REBOQUE,ESPECIAL,0,2,IMPLEMENTO
SAO PAULO,PARANAPANEMA,SIDE-CAR,CARGA,0,4,MOTO
SAO PAULO,PARANAPANEMA,Sem Informação,Sem Informação,0,21,NAO_CLASSIFICADO
SAO PAULO,PARANAPANEMA,TRATOR DE RODAS,TRACAO,0,2,PESADO
SAO PAULO,PARANAPANEMA,TRATOR DE RODAS,TRACAO,3,1,PESADO
SAO PAULO,PARANAPANEMA,TRATOR DE RODAS,TRACAO,4,3,PESADO
SAO PAULO,PARANAPANEMA,TRATOR MISTO,TRACAO,0,1,PESADO
SAO PAULO,PARANAPANEMA,TRICICLO,PASSAGEIRO,0,4,MOTO
SAO PAULO,PARANAPANEMA,UTILITARIO,MISTO,0,190,CARRO
SAO PAULO,PARANAPUA,AUTOMOVEL,MISTO,0,66,CARRO
SAO PAULO,PARANAPUA,AUTOMOVEL,MISTO,2,2,CARRO
SAO PAULO,PARANAPUA,AUTOMOVEL,PASSAGEIRO,0,1694,CARRO
SAO PAULO,PARANAPUA,AUTOMOVEL,PASSAGEIRO,2,4,CARRO
SAO PAULO,PARANAPUA,CAMINHAO,CARGA,0,70,PESADO
SAO PAULO,PARANAPUA,CAMINHAO,CARGA,2,16,PESADO
SAO PAULO,PARANAPUA,CAMINHAO,CARGA,3,28,PESADO
SAO PAULO,PARANAPUA,CAMINHAO,CARGA,4,4,PESADO
SAO PAULO,PARANAPUA,CAMINHAO,ESPECIAL,0,4,PESADO
SAO PAULO,PARANAPUA,CAMINHAO TRATOR,TRACAO,2,1,PESADO
SAO PAULO,PARANAPUA,CAMINHAO TRATOR,TRACAO,3,17,PESADO
SAO PAULO,PARANAPUA,CAMINHONETE,CARGA,0,225,CARRO
SAO PAULO,PARANAPUA,CAMINHONETE,CARGA,2,6,CARRO
SAO PAULO,PARANAPUA,CAMINHONETE,ESPECIAL,0,155,CARRO
SAO PAULO,PARANAPUA,CAMINHONETE,ESPECIAL,2,2,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,CARGA,0,18,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,CARGA,2,3,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,ESPECIAL,0,1,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,ESPECIAL,2,1,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,MISTO,0,71,CARRO
SAO PAULO,PARANAPUA,CAMIONETA,PASSAGEIRO,0,1,CARRO
SAO PAULO,PARANAPUA,CICLOMOTOR,PASSAGEIRO,0,9,MOTO
SAO PAULO,PARANAPUA,CICLOMOTOR,PASSAGEIRO,2,1,MOTO
SAO PAULO,PARANAPUA,MICROONIBUS,PASSAGEIRO,0,24,PESADO
SAO PAULO,PARANAPUA,MICROONIBUS,PASSAGEIRO,2,1,PESADO
SAO PAULO,PARANAPUA,MOTOCICLETA,CARGA,0,3,MOTO
SAO PAULO,PARANAPUA,MOTOCICLETA,PASSAGEIRO,0,618,MOTO
SAO PAULO,PARANAPUA,MOTONETA,PASSAGEIRO,0,128,MOTO
SAO PAULO,PARANAPUA,ONIBUS,PASSAGEIRO,0,37,PESADO
SAO PAULO,PARANAPUA,REBOQUE,CARGA,0,181,IMPLEMENTO
SAO PAULO,PARANAPUA,REBOQUE,CARGA,1,18,IMPLEMENTO
SAO PAULO,PARANAPUA,SEMI-REBOQUE,CARGA,0,16,IMPLEMENTO
SAO PAULO,PARANAPUA,SEMI-REBOQUE,CARGA,1,2,IMPLEMENTO
SAO PAULO,PARANAPUA,SEMI-REBOQUE,CARGA,3,11,IMPLEMENTO
SAO PAULO,PARANAPUA,SIDE-CAR,CARGA,0,1,MOTO
SAO PAULO,PARANAPUA,SIDE-CAR,CARGA,1,4,MOTO
SAO PAULO,PARANAPUA,Sem Informação,Sem Informação,0,5,NAO_CLASSIFICADO
SAO PAULO,PARANAPUA,TRATOR DE RODAS,TRACAO,0,1,PESADO
SAO PAULO,PARANAPUA,TRICICLO,CARGA,0,1,MOTO
SAO PAULO,PARANAPUA,UTILITARIO,MISTO,0,14,CARRO
SAO PAULO,PARAPUA,AUTOMOVEL,COLECAO,0,2,CARRO
SAO PAULO,PARAPUA,AUTOMOVEL,MISTO,0,56,CARRO
SAO PAULO,PARAPUA,AUTOMOVEL,PASSAGEIRO,0,4187,CARRO
SAO PAULO,PARAPUA,AUTOMOVEL,PASSAGEIRO,2,9,CARRO
SAO PAULO,PARAPUA,CAMINHAO,CARGA,0,175,PESADO
SAO PAULO,PARAPUA,CAMINHAO,CARGA,2,30,PESADO
SAO PAULO,PARAPUA,CAMINHAO,CARGA,3,182,PESADO
SAO PAULO,PARAPUA,CAMINHAO,CARGA,4,17,PESADO
SAO PAULO,PARAPUA,CAMINHAO,ESPECIAL,0,16,PESADO
SAO PAULO,PARAPUA,CAMINHAO,ESPECIAL,2,1,PESADO
SAO PAULO,PARAPUA,CAMINHAO,ESPECIAL,3,2,PESADO
SAO PAULO,PARAPUA,CAMINHAO TRATOR,CARGA,0,1,PESADO
SAO PAULO,PARAPUA,CAMINHAO TRATOR,TRACAO,0,10,PESADO
SAO PAULO,PARAPUA,CAMINHAO TRATOR,TRACAO,2,1,PESADO
SAO PAULO,PARAPUA,CAMINHAO TRATOR,TRACAO,3,97,PESADO
SAO PAULO,PARAPUA,CAMINHONETE,CARGA,0,505,CARRO
SAO PAULO,PARAPUA,CAMINHONETE,CARGA,2,25,CARRO
SAO PAULO,PARAPUA,CAMINHONETE,COLECAO,0,1,CARRO
SAO PAULO,PARAPUA,CAMINHONETE,ESPECIAL,0,247,CARRO
SAO PAULO,PARAPUA,CAMINHONETE,ESPECIAL,2,1,CARRO
SAO PAULO,PARAPUA,CAMINHONETE,MISTO,0,1,CARRO
SAO PAULO,PARAPUA,CAMIONETA,CARGA,0,30,CARRO
SAO PAULO,PARAPUA,CAMIONETA,CARGA,2,13,CARRO
SAO PAULO,PARAPUA,CAMIONETA,ESPECIAL,0,1,CARRO
SAO PAULO,PARAPUA,CAMIONETA,MISTO,0,218,CARRO
SAO PAULO,PARAPUA,CAMIONETA,MISTO,2,4,CARRO
SAO PAULO,PARAPUA,CAMIONETA,PASSAGEIRO,0,2,CARRO
SAO PAULO,PARAPUA,CICLOMOTOR,PASSAGEIRO,0,11,MOTO
SAO PAULO,PARAPUA,MICROONIBUS,PASSAGEIRO,0,24,PESADO
SAO PAULO,PARAPUA,MICROONIBUS,PASSAGEIRO,2,2,PESADO
SAO PAULO,PARAPUA,MOTOCICLETA,CARGA,0,4,MOTO
SAO PAULO,PARAPUA,MOTOCICLETA,COLECAO,0,1,MOTO
SAO PAULO,PARAPUA,MOTOCICLETA,PASSAGEIRO,0,1241,MOTO
SAO PAULO,PARAPUA,MOTONETA,PASSAGEIRO,0,367,MOTO
SAO PAULO,PARAPUA,MOTOR-CASA,ESPECIAL,0,1,PESADO
SAO PAULO,PARAPUA,ONIBUS,ESPECIAL,0,1,PESADO
SAO PAULO,PARAPUA,ONIBUS,PASSAGEIRO,0,69,PESADO
SAO PAULO,PARAPUA,ONIBUS,PASSAGEIRO,2,5,PESADO
SAO PAULO,PARAPUA,REBOQUE,CARGA,0,289,IMPLEMENTO
SAO PAULO,PARAPUA,REBOQUE,CARGA,1,31,IMPLEMENTO
SAO PAULO,PARAPUA,REBOQUE,CARGA,2,5,IMPLEMENTO
SAO PAULO,PARAPUA,REBOQUE,CARGA,3,2,IMPLEMENTO
SAO PAULO,PARAPUA,REBOQUE,CARGA,4,15,IMPLEMENTO
SAO PAULO,PARAPUA,REBOQUE,ESPECIAL,0,6,IMPLEMENTO
SAO PAULO,PARAPUA,SEMI-REBOQUE,CARGA,0,79,IMPLEMENTO
SAO PAULO,PARAPUA,SEMI-REBOQUE,CARGA,1,3,IMPLEMENTO
SAO PAULO,PARAPUA,SEMI-REBOQUE,CARGA,2,2,IMPLEMENTO
SAO PAULO,PARAPUA,SEMI-REBOQUE,CARGA,3,68,IMPLEMENTO
